twitterUrl,url,id,text,createdAt
https://twitter.com/Akash_1007/status/1803146454351093942,https://x.com/Akash_1007/status/1803146454351093942,1.80E+18,"The situation with @IRCTCofficial is worsening day by day, whether it's due to accidents or converting general coaches into reserved ones. People book reservation tickets months in advance to ensure hassle-free travel. https://t.co/KJBnvK8tzH",Tue Jun 18 19:23:10 +0000 2024
https://twitter.com/iyer_keerthi/status/1803144363670905277,https://x.com/iyer_keerthi/status/1803144363670905277,1.80E+18,@IRCTCofficial  please help in this regards,Tue Jun 18 19:14:51 +0000 2024
https://twitter.com/AjAjay87791019/status/1803142954586112054,https://x.com/AjAjay87791019/status/1803142954586112054,1.80E+18,"@narendramodi @JakeSullivan46 First improve @IRCTCofficial rail network efficiency sir, then we can increase India US relations! We are losing jobs and loosing hope",Tue Jun 18 19:09:15 +0000 2024
https://twitter.com/AjAjay87791019/status/1803141551243338073,https://x.com/AjAjay87791019/status/1803141551243338073,1.80E+18,"@narendramodi Not only accidents are happening, many jobs are also loosing by indian youth because of @IRCTCofficial neglegence.",Tue Jun 18 19:03:41 +0000 2024
https://twitter.com/sujitjh59325932/status/1803141403175952796,https://x.com/sujitjh59325932/status/1803141403175952796,1.80E+18,@IRCTCofficial @AshwiniVaishnaw train no.12149 Pune To Danapur 17June PNR No.861-9415968 haulted between Katni and Jabalpur for 4 hours again it is haulted at Praygraj Cheoky station from last 1 hours.I have a connecting train from DNR TO MBI I think It will be missed.,Tue Jun 18 19:03:05 +0000 2024
https://twitter.com/shubhamsourav18/status/1803140277424758864,https://x.com/shubhamsourav18/status/1803140277424758864,1.80E+18,@IRCTCofficial I m currently traveling from Delhi to haridwar in massorie express I have booked by seat but due to excess crowd and locals unable to get my seat. Lets appreciate this also,Tue Jun 18 18:58:37 +0000 2024
https://twitter.com/shubhamsourav18/status/1803137951616155857,https://x.com/shubhamsourav18/status/1803137951616155857,1.80E+18,@IRCTCofficial I am currently traveling in mussorie express. I have reserved my ticket but unable to get my seat due to rush and locals. I am in S8. is this what Indian railway offers @AshwiniVaishnaw sir??,Tue Jun 18 18:49:23 +0000 2024
https://twitter.com/kandarprohit/status/1803161270667059303,https://x.com/kandarprohit/status/1803161270667059303,1.80E+18,@AshwiniVaishnaw @RailwaySeva @RailMinIndia @RailwayNorthern @RailNf Why doesn't India Should have Narrow/metre Gauge in Himalayan territory as it will reduce cost and time to complete connectivity.,Tue Jun 18 20:22:02 +0000 2024
https://twitter.com/itzshaliini30/status/1803161017553461654,https://x.com/itzshaliini30/status/1803161017553461654,1.80E+18,This is vande Bharat express snacks it's like we consume rock @RailMinIndia @VandeBharatExp @BreakingNews https://t.co/I8dyAIHbQE,Tue Jun 18 20:21:02 +0000 2024
https://twitter.com/RailwaySeva/status/1803160571711479934,https://x.com/RailwaySeva/status/1803160571711479934,1.80E+18,@AshutoshManiTi4 @AshwiniVaishnaw @RailMinIndia @narendramodi Your complaint has been registered on RailMadad and complaint no. has been sent through SMS on your mobile no. You may track your complaint via this link https://t.co/5jRBcou3Uh,Tue Jun 18 20:19:16 +0000 2024
https://twitter.com/vipinagarwal000/status/1803160196849799200,https://x.com/vipinagarwal000/status/1803160196849799200,1.80E+18,@rpfnfrlmg @railwaypolice @Railway @RailMinIndia @RailwaySeva Can u tell me the status of my mobile,Tue Jun 18 20:17:46 +0000 2024
https://twitter.com/malaybit/status/1803159479976075412,https://x.com/malaybit/status/1803159479976075412,1.80E+18,Esacaletor of Asansol station remain stopped since one week.passengers are suffering for the same.@AshwiniVaishnaw @EasternRailway @RailMinIndia @RailwaySeva @EasternRailway @DRMASANSOL. https://t.co/DjxXqNbTpd,Tue Jun 18 20:14:55 +0000 2024
https://twitter.com/barm58972/status/1803159296865345724,https://x.com/barm58972/status/1803159296865345724,1.80E+18,@IRCTCofficial @RailMinIndia Padatik Express time 11:30pm (18th jun) latest  late time 1:00am(19th jun) no start jurny(recent time 1:42),Tue Jun 18 20:14:12 +0000 2024
https://twitter.com/Iqbalansari81/status/1803158067984711878,https://x.com/Iqbalansari81/status/1803158067984711878,1.80E+18,@RailMinIndia can any one take the responsibility for late trains!,Tue Jun 18 20:09:19 +0000 2024
https://twitter.com/SabyasachiSa/status/1803157420266627421,https://x.com/SabyasachiSa/status/1803157420266627421,1.80E+18,Thank you @RailMinIndia for such a good service. My train rt time for deperture at 23:20 hr and still have no idea when will train leave Sealdah station.Great service. 12377 up Padatik ex.,Tue Jun 18 20:06:44 +0000 2024
https://twitter.com/WesternRly/status/1803156501609193924,https://x.com/WesternRly/status/1803156501609193924,1.80E+18,@prashant_4yu @Central_Railway @RailMinIndia @AshwiniVaishnaw @drmbct  PL. LOOK IN TO THE MATTER.,Tue Jun 18 20:03:05 +0000 2024
https://twitter.com/0Dipak0/status/1803155981024764101,https://x.com/0Dipak0/status/1803155981024764101,1.80E+18,kuchh bolta hai to marne aur police ka dhamki bhi de Raha hai @RailwaySeva @RailMinIndia @AshwiniVaishnaw,Tue Jun 18 20:01:01 +0000 2024
https://twitter.com/Viku_vikas123/status/1803154980024754692,https://x.com/Viku_vikas123/status/1803154980024754692,1.80E+18,@RailwaySeva @RailMinIndia,Tue Jun 18 19:57:02 +0000 2024
https://twitter.com/BLAZEALIVE/status/1803154966103863656,https://x.com/BLAZEALIVE/status/1803154966103863656,1.80E+18,@RailMinIndia Dear Team please update on 12515 train no status CMB to Ghy ...,Tue Jun 18 19:56:59 +0000 2024
